Name,URL,Text
Sorting,https://dmoj.ca//problem/a4b1,"Given a list of  n  numbers  sort them and output them one per line from
smallest to largest 
Input Specification
The first line of the input contains a positive integer  n  no greater
than  100   the number of numbers to follow 
Each line after will have a single positive integer less than  32  000  
Output Specification
Output the numbers in sorted order from smallest to largest  one per
line 
Sample Input
4
4
3
2
1
Sample Output
1
2
3
4




Sorry I don t understand why does it mark it as wrong  It works on pycharm perfectly fine  with my examples and the ones shown above as well  In addition  the input  whatever   part is empty  which is the only difference I ve encountered thus far  Any tips reasons  Thanks in Advance     Python

n   int input   
lista     
for x in range n  
    lista append input   

lista   sorted lista 

for each in lista 
    print each 





Sorting strings is not the same as sorting integers  If you look at your clipped output  you see that your output becomes 
1
10
2
3
   
Read the values in the list as integers  and your code should pass  Hope this helps 




Why I m I getting this  
Test case  1    IR               0 019s     8 28 MB      0 100 
Test case  2    IR                                                       0 018s     8 28 MB      0 200 



This is a line by line checker  so you get a checkmark if you get the line correct  and an x if you get the line wrong 
Running your code locally gives the error message AttributeError   int  object has no attribute  sort  


Classics Classics"
An Animal Contest 1 P1   Alpaca Shapes,https://dmoj.ca//problem/aac1p1,"Today  Sam is learning all about circles and squares at school  Unfortunately  Sam is an alpaca and doesn t have a very good sense of size  As his best friend  you have been tasked with helping him determine the larger shape  it is guaranteed that one is larger than the other  
Note  The area of a square is defined as  S 2  and the area of a circle is defined as  3 14  times R 2  
Constraints
 1  le S R  le 10 4 
Input Specification
The first line will contain space separated integers  S  and  R   denoting the side length of the square and the radius of the circle respectively 
Output Specification
Output SQUARE if the area of the square is larger  and CIRCLE otherwise 
Sample Input 1
6 2
Sample Output 1
SQUARE
Explanation for Sample Output 1
The square has area  6 2 36   and the circle has area  3 14  times 2 2 12 56   Therefore  the area of the square is larger 
Sample Input 2
12 124
Sample Output 2
CIRCLE




 include  iostream 
 include  cmath 

int main    
    int S  R 
    std  cin    S    R 
    double area square   S   S 
    double area circle   M PI   R   R 
    if  area square   area circle  
     
        std  cout     SQUARE     std  endl 
      
    else 
     
        std  cout     CIRCLE     std  endl 
     

    return 0 
 




                                            This comment is hidden due to too much negative feedback 
                                            Show it anyway 




bro thought it was the submit solution page



 



pls dont include your submission  it ruins the fun for the other people trying todo the problem 



My code is correct  I have tested in my own IDE  How is DMOJ entering these values into my code 
Would be useful to have a console output  or really anything more than just  wrong answer  
Very frustrating and useless website 



                                            This comment is hidden due to too much negative feedback 
                                            Show it anyway 




print shape compare input    
dont use debug mode in your IDE  your program has to print out the result



You made a function and didn t even call it  How is your code  correct  



Why is the second case not working 



 X  text   Y  does NOT mean  X  to the power of  Y   It actually means  X  XOR  Y  
Many languages such as Python  Java  and C   have built in functions for raising numbers to powers   such as pow in C   and Math pow in Java  
However  writing your own exponentiation function is often preferred over using your languages built in functions due to precision errors 



Thank you 

AAC AAC"
An Animal Contest 1 P2   Alpaca Racing,https://dmoj.ca//problem/aac1p2,"You have decided to enter your alpaca into the annual Alpaca Racing Tournament  The race will be run around a track of length  D   and you will be competing against  N  other alpacas  However  your alpaca is running slower than usual because it ate too many Cheetos got injured while training for the race  Desperate to win  you hack into the tournament software containing the speeds of all alpacas to see if there is a chance of victory  The speed of the  i  text th   alpaca is defined as  a i   and your alpaca has speed  P   Soon  you realize that you have no chance of winning  but you have one more trick up your sleeve  You create a device that can reduce the speed of any alpaca  setting its new speed to   left lfloor  text speed   times  frac 100 X  100   right rfloor   However  due to a bug in the device  it can only be used  K  times  Your task is to find out if you can win if you use the device at most  K  times  Note that winning means that you finish in the fastest time  meaning no ties 
Constraints
For all subtasks 
 1  le N  K  le 10 6 
 1  le D  P  a i  le 10  16  
 1  le X  le 100 
Subtask 1  10  
 X   100 
Subtask 2  90  
No additional constraints 
Input Specification
The first line of input will contain 4 integers  N  D  K  X   all separated by a space 
The next  N  lines will each contain  a i   denoting the speed of the  i  text th   alpaca 
The final line of input will contain  P   denoting the speed of your alpaca 
Output Specification
You are to output YES if you can win the race outright after using the device at most  K  times and NO otherwise 
Note  For this problem  you will NOT be required to pass the sample cases in order to receive points  In addition  you must pass all previous subtasks to earn points for a specific subtask 
Sample Input 1
2 12 3 30
100
50
50
Sample Output 1
YES
Explanation for Sample Output 1
The first alpaca finishes in  12 100   0 12  hours  the second one finishes in  12 50   0 24  hours and you finish in  12 50   0 24  hours 
You use the device on the first alpaca twice  bringing his speed down to   lfloor 100  times  frac 100 30  100   rfloor   70   then   lfloor 70  times  frac 100 30  100   rfloor   49   The first alpaca now finishes in  12 49   0 245  hours  which is slower than you  You also need to use the device once on the second alpaca  Using the device  3  times allows you to win 
Sample Input 2
4 200 1 1
1000
12
2134
22
1
Sample Output 2
NO




I keep on getting the wrong answer for the 2nd problem and have no idea why  Any help 



Hello  Keep in mind that the question asks for d   speeds i   Not only speeds i   Also  you need to account for ties  as ties still count as  NO   I m not too familiar with the java mechanics though  because it does get IR on test case 3  but it passes test case 2  



Can someone tell me why im failing test case 7 in subtask 2 



I was very confused too  It turns out  make sure that the alpaca speeds are typecasted to integers  or else funky dmoj stuff happens  Let me know if this helps   



cheeto diet time



Nowhere in the problem do I read that the alpaca speeds  after using the device  must be integer values   This has a huge impact on the problem 



the statement    displaystyle  left lfloor  text speed   times  frac 100 X  100   right rfloor   uses the floor function  which rounds down to the nearest integer 



Im missing something  why does  D  matter  As far as I could tell  the objective is to calculate the speed of the  K  fastest opponents after using the device as much as possible and then check if your alpaca is the fastest afterwards  so why does  D  matter  im sure it does have a part in the answer but i can t see how can someone help



sorry i did not know editorials could be used like that

AAC AAC"
An Animal Contest 1 P3   Happy Alpacas,https://dmoj.ca//problem/aac1p3,"Night has fallen  and  N  alpacas have gathered around a campfire  They sit in a circle  that is  alpaca  1  is to the right of alpaca  N   alpaca  2  is to the right of alpaca  1   alpaca  3  is to the right of alpaca  2   and so on  Each alpaca is waiting to be assigned a happiness index   h i   The  i  text th   alpaca is happy if the sum of its happiness index and the happiness index of the alpaca to its right is even  Otherwise  it is sad  Being a diligent herdsman  you decide to assign each of the  N  alpacas a happiness index such that there are exactly  X  happy alpacas 
Constraints
 2  le N  le 10 6 
 0  le X  le N 
Subtask 1  15  
 2  le N  le 15 
Subtask 2  85  
No additional constraints 
Input Specification
The first line contains two space separated integers   N  and  X  
Output Specification
If no solution exists  output   1   Otherwise  output  N  space separated integers  the happiness index  h i  for the  i  th   alpaca   0  le h i  le 10 9    If there are multiple solutions  output any 
Note  Output must end with a newline with no trailing whitespace 
Sample Input 1
6 4
Sample Output 1
7 27 196 50 3 17
Explanation for Sample Output 1
The happy alpacas in this arrangement are alpaca  1   alpaca  3   alpaca  5   and alpaca  6   Note that this is not the only solution 
Sample Input 2
2 1
Sample Output 2
 1




i love an animal contest

AAC AAC"
An Animal Contest 1 P4   Alpaca Arrays,https://dmoj.ca//problem/aac1p4,"Today  Tony the Alpaca needs some help with an array he found in the grass 
Tony gives you an array  a  of length  N   He has  Q  queries to ask you about the array  Each query is of the form  l i    r i    x i   such that  l i  le r i  
Given these parameters  Tony wants to know if there are  2  distinct indices  p  and  q  between  l i  and  r i  inclusive such that  a p  cdot a q   x i  
Also  since Tony hates numbers that are the same   a p  must not be equal to  a q   To keep Tony happy  you must answer all his queries 
Constraints
 1  le N  le 10 6 
 1  le Q  le 5  cdot 10 4 
 1  le a i  le 10 5 
 1  le l i  le r i  le N 
 1  le x i  le 10 5 
Subtask 1  10  
 1  le N  Q  a i  le 10 3 
Subtask 2  90  
No additional constraints 
Input Specification
The first line of input contains two integers  N  and  Q  
The second line of input contains  N  integers  a i  
The final  Q  lines will each contain  l i  r i  x i   the parameters for the  i  th   query 
Output Specification
For each query  output YES if there are two distinct indices that multiply to  x i   and NO otherwise 
Sample Input 1
5 3
1 5 5 2 3
1 3 25
1 4 6
1 5 10
Sample Output 1
NO
NO
YES
Sample Input 2
6 4
2 4 2 4 2 4
1 3 8
1 6 5
1 2 1
1 5 16
Sample Output 2
YES
NO
NO
NO


AAC AAC"
An Animal Contest 1 P5   Odd Alpacas,https://dmoj.ca//problem/aac1p5,"It is a well known fact that alpacas love numbers  The reason behind this fascination is uncertain  but that shouldn t be your concern at the moment  You ve stumbled upon a herd of alpacas living in  N  connected villages  joined by  N 1  bidirectional roads of length  w i  
Let us define  x  as the number of even length pathways between any two villages and  y  as the number of odd length pathways between any two villages  The length of a pathway between  u i  and  v i  is defined as the sum of the road lengths connecting  u i  and  v i  
You look up and find yourself face to face with the queen alpaca and she s angry  She orders you to tell her the minimum value of   x y   given that you can change the length of at most  1  road  Fail to do so and you ll be turned into an alpaca  Can you make it out alive 
Constraints
 1  le N  le 2  cdot 10 5 
 1  le w i  le 10 4 
 1  le u i  v i  le N 
Subtask 1  10  
 1  le N  le 200 
Subtask 2  20  
 1  le N  le 2  cdot 10 3 
Subtask 3  70  
No additional constraints 
Input Specification
The first line of input will contain the integer  N   the number of villages 
The next  N 1  lines will contain the integers  u i    v i   and  w i   representing a bidirectional road between  u i  and  v i  that is  w i  units long 
Output Specification
Output the minimal possible value of   x y   after modifying the length of at most one edge 
Note that 64 bit integers may be required 
Sample Input 1
5
5 3 97
4 2 21
1 2 49
3 2 4
Sample Output 1
2
Explanation for Sample Output 1
An optimal solution is not changing any lengths 
In the original graph  there are  6  pairs of villages which form a path of odd length 

  1  2   of length  49  
  1  3   of length  53  
  2  4   of length  21  
  2  5   of length  101  
  3  4   of length  25  
  3  5   of length  97  

Furthermore  there are  4  pairs of villages which form a path of even length 

  1  4   of length  70  
  1  5   of length  150  
  2  3   of length  4  
  4  5   of length  122  

Thus  the answer is   6 4    2  
Sample Input 2
6
6 1 100
2 1 86
4 3 12
3 2 40
5 2 44
Sample Output 2
1


AAC AAC"
An Animal Contest 1 P6   Alpaca Distancing,https://dmoj.ca//problem/aac1p6,"William the Alpaca is arranging a socially distanced party with  N  potential invitees  He would like to invite all of them  but alpacas are picky and they each have their own requirements  First  each alpaca demands to stand at a position  a i   occupying a point on a straight line  On top of that  due to the rise of a contagious disease  each alpaca has a range of  b i   meaning they won t tolerate another alpaca being strictly less than  b i  units from their position  William wants to invite as many alpacas as possible  such that each invited alpaca satisfies the range requirement of every other invited alpaca  Help William find the maximum number of alpacas he can invite 
Constraints
 1  le N  le 10 5 
 1  le a i  b i  le 10 9 
Subtask 1  10  
 1  le N  le 8 
 1  le a i  b i  le 20 
Subtask 2  10  
 1  le N  le 2  cdot 10 3 
 1  le a i  b i  le 10 6 
Subtask 3  50  
 1  le a i  b i  le 10 6 
Subtask 4  30  
No additional constraints 
Input Specification
The first line contains one integer  N  
The next  N  lines contain  a i  and  b i  for the  i  th   alpaca 
Output Specification
Output one integer  representing the maximum amount of friends William will be able to invite 
Sample Input 1
5
4 2
14 4
7 5
3 3
13 1
Sample Output 1
2
Explanation for Sample 1
Alpaca  1  and alpaca  5  can be chosen  Alpaca  1  s range reaches  4 2   6  and alpaca  5  s range reaches  13 1   12   so they are out of each other s ranges  Hence  this is valid  and it can be shown that this is one of the optimal arrangements 
Sample Input 2
7
19 3
4 8
6 5
20 13
14 4
13 7
1 4
Sample Output 2
4
Explanation for Sample 2
The optimal alpacas to keep are Alpacas  1    3    5   and  7  


AAC AAC"
An Animal Contest 2 P0   Koala Matchmaking,https://dmoj.ca//problem/aac2p0,"Contrary to common belief  Koalas are very socially active  Ken Koala has been on many matchmaking sites  and is now interested in making his own matchmaking algorithm  Ken s algorithm takes in a koala s favourite number   N   and chooses an optimal integer  X   N  such that the average of  N  and  X   denoted by  A   is an integer and is maximal  The Koala with favourite number  N  will be matched with a Koala with favourite number  A  
Given the inputted value of  N   you are to find the value of the integer   A  
Constraints
 3  le N  le 2  cdot 10 9 
Input Specification
The input will contain an integer  N  
Output Specification
Output the value of the integer  A  
Sample Input
15
Sample Output
14
Explanation for Sample
The optimal  X  to choose is  13   resulting in an average of   frac 15 13  2    14  




I don t understand  what is X 



The 3 variables are X  N  and A  N is the input  A is the output  Whats X 



X is the value that you add to N  You have to find the maximum value for A  And A    X   N    2  Where X   N 
Hopefully this helps 


AAC AAC"
An Animal Contest 2 P1   Koala Konundrum,https://dmoj.ca//problem/aac2p1,"The koalas are having fun together at the annual Easter festival  Unfortunately  their festival is interrupted by the muttering of a strange koala witch  The koalas don t understand at first  but they eventually notice a pattern  The witch mutters  N  letters  forming a string  S   then a number  X   The koalas don t understand the meaning of  X   so they rearrange the letters of  S  to look for a clue  To start off  for each permutation of  S   they give it a score  Y   with  Y  representing the minimal number of palindromic substrings this permutation can be split into  Note that each character in the permutation must belong to exactly one substring  After doing some calculations  the koalas notice that  X  is just the minimum score of  Y  across all permutations of  S  
Now that the koalas know the rule  they devise a game  They will listen to the witch s string and predict  X  before she says it herself  However  the koalas don t have the brain power to calculate this number and need you to find the answer for them 
A palindrome is a string that is the same as its reverse  For example  strings tacocat  noon  x  and bbbb are palindromes  while strings abab and osuhow are not 
Constraints
 1  leq N  leq 10 6 
All characters in string  S  are lowercase English letters 
Input Specification
The first line contains the integer  N   the number of characters in string  S  
The second line contains the string  S  
Output Specification
Output an integer  X   the minimum score of  Y  across all permutations of  S  
Sample Input 1
6
dababy
Sample Output 1
2
Explanation for Sample 1
We arrange the above string into bybada and split it into byb and ada  giving us  2  palindromic substrings  It can be proven that this number is minimal 
Sample Input 2
20
whentheimposterissus
Sample Output 2
8




AMOGUS



whentheimposterissus



I love how a simple observation drastically simplifies the time complexity from way too big for 2 seconds to linear 



Why can t you split dababy into dab and aby  giving no palindromes 



All of the strings you split into need to be palindromes  Splitting into dab and aby is invalid since neither are palindromes 



Thanks  solved 



I don t even want to imagine a koala muttering  whentheimposterissus   Would defenitely be    interesting



this problem is sus

AAC AAC"
An Animal Contest 2 P2   Koala Party,https://dmoj.ca//problem/aac2p2,"At his birthday party  Sanjay the Koala wants to prepare a bowl of cookies for each of his  N  friends  filling  N  bowls with bags of Oreos  He realizes  however  that each Oreo bag has a different number of cookies  with the  i  th bag having  a i  cookies  Sanjay wants everyone to have the same number of cookies  but as his friends are calling him back  he only has time to take a number of cookies from a single bowl and place all of the cookies he took into another bowl  Given this constraint  Sanjay wants to know the maximum number of bowls he can have with an identical number of cookies  Can you help him 
For this problem  Python users are recommended to use PyPy over CPython 
Constraints
For all subtasks 
 2  le N  le 4  cdot 10 3 
 1  le a i  le 10 9 
All  a i  are distinct 
Subtask 1  20  
 2  le N  le 200 
Subtask 2  80  
No additional constraints 
Input Specification
The first line of input will contain the integer  N  
The second line of input will contain  N  space separated integers  a i  
Output Specification
Output the maximum number of bowls with an identical number of cookies that Sanjay can obtain 
Sample Input 1
3
3 1 5
Sample Output 1
3
Explanation for Sample 1
We move  2  cookies from the third bowl into the second  resulting in  3  cookies in all three bowls 
Sample Input 2
4
1 2 6 5
Sample Output 2
2


AAC AAC"
An Animal Contest 2 P3   Koala Balloons,https://dmoj.ca//problem/aac2p3,"To further celebrate his birthday  Sanjay is at Koala Land with his best friend  Sam  While Sam is on a scary looking roller coaster that Sanjay didn t want to go on  Sanjay decides to buy him balloons 
Imagine Koala Land as an  N  by  M  grid  The balloon store is situated at the top left cell    1  1    and Sam will leave the roller coaster at the bottom right cell with coordinates   N  M    Scattered throughout the grid are amusement rides that serve as obstacles 
Sanjay wants to bring Sam as many balloons as possible  but is limited by the presence of obstacles  A package of  x  balloons takes up a square space of  x  by  x   Balloons  as solid objects  can only move through spaces that are not occupied by obstacles  In other words  if Sanjay takes  x  balloons  he can only move through spaces of minimum size  x  by  x   At any cell  Sanjay is allowed to move up  down  left  or right  as long as the resulting cell is contained in the dimensions of the grid  Given this constraint  what s the maximum number of balloons that Sanjay can bring Sam 
Note that if Sanjay starts with  x  balloons  he will initially occupy the square defined by the coordinates   1  1      x  1      x  x    and   1  x    Only the bottom right corner of Sanjay s group of balloons must reach   N  M   for him to reach Sam  Additionally  cells   1  1   and   N  M   will never be blocked 
For this problem  Python users are recommended to use PyPy over CPython 
Constraints
For all subtasks 
 2  le N  M  le 1500 
Subtask 1  20  
 2  le N  M  le 200 
Subtask 2  80  
No additional constraints 
Input Specification
The input will contain  N  lines of  M  characters  representing the grid as described in the statement 
An obstacle is represented by X and an empty space is represented by O 
Output Specification
Output the maximum number of balloons that Sanjay can bring Sam 
If Sanjay cannot bring Sam any balloons  output  0  
Sample Input 1
4 4
OOOX
OOOX
XOOO
XOOO
Sample Output 1
2
Explanation for Sample 1
If Sanjay takes two balloons  he initially occupies the square defined by the coordinates    1  1      2  1      2  2    and   1  2    If he moves right  down  down  and finally right  he can reach his destination 
Sample Input 2
4 5
OOOXX
OOOOO
OOOOO
OOOOO
Sample Output 2
3




My solution got complete AC without using Binary Search
Maybe the test cases or the constraints are too week
   



                                            This comment is hidden due to too much negative feedback 
                                            Show it anyway 


AAC AAC"
An Animal Contest 2 P4   Koala Gambling,https://dmoj.ca//problem/aac2p4,"The koalas enjoy playing all kinds of games with each other  One such game is played in the shifty koala underground  where fortunes can be lost or won in a single moment 
The game begins with a list of  N  numbers  a   arranged into a row  Two players take turns picking either the number at the beginning or end of the row  In this variation of the game  each koala tries to maximize the sum of all the values that they pick  As the koalas have been playing this game since the beginning of time  they are masters and will always play optimally  Keen Ken Googler the Keen koala is keen to kollect as much kash as possible  Given his friendliness with the card dealer  he can arrange the  N  numbers in any way that he wants before playing against his unfortunate victim  As a holder of the premium gamer club member card  he also always goes first 
However  Keen Ken is not very good at games  so he asks you to help him rearrange the  N  numbers in  a  into an arrangement  b  such that he will always win if he plays optimally  Since Keen Ken has a lot of players to scam  help him do this  T  times 
Keen Ken wins the game if the sum of all his chosen numbers is strictly greater than the sum of his opponent s numbers 
For this problem  Python users are recommended to use PyPy over CPython 
Constraints
 1  le T  le 5  cdot 10 3 
 1  le N  le 600 
 1  le a i  le 10 9 
Input Specification
The first line contains the integer  T   the number of cases you are to solve 
Each test case consists of two lines  The first contains  N  for that specific test case  followed by  N  space separated integers  a i  on the next line 
Output Specification
Output  T  lines  each containing  N  space separated integers  b i   Note that any arrangement suffices as long as Ken wins if he plays optimally  If Keen Ken cannot win  output   1  
Note  There should be no trailing whitespaces after each line and the output should end with a newline 
Sample Input 1
1
5
8 6 2 8 1
Sample Output 1
8 2 6 8 1
Explanation for Sample 1
At the end of the game  Ken receives a score of  15  from the numbers  8    6   and  1   The other player ends with a score of  10   using  2  and  8   We see that  15  is greater than  10  so Ken wins 
Sample Input 2
1
6
4 7 4 6 8 3
Sample Output 2
6 7 4 4 8 3




For the same logic I got TLE with C   but AC with Pypy3  And this is not due to the looser limit for python because run time for Pypy3 is even less than C    This is weird 



I had the same issue  TLE with C   but AC with Pypy3



std  cin is quite slow  either use C s scanf or add std  cin tie 0   sync with stdio 0  to avoid avoid getting TLE 

AAC AAC"
